"","Recorder","Date","Month","Hour","Second"
"5118","R1059",2023-11-21,11,5,2400
"5119","R1059",2023-11-21,11,5,2500
"5120","R1059",2023-11-21,11,5,2600
"5121","R1059",2023-11-21,11,5,2900
"5122","R1059",2023-11-21,11,5,3100
"5123","R1025",2023-11-21,11,5,3200
"5124","R1025",2023-11-21,11,5,3300
"5125","R1025",2023-11-21,11,5,3400
"5126","R1025",2023-11-21,11,5,3500
"5127","R1025",2023-11-21,11,5,3600
"5128","R1025",2023-11-21,11,6,200
"5129","R1023",2023-11-22,11,5,2800
"5130","R1023",2023-11-22,11,5,2900
"5131","R1023",2023-11-22,11,5,3000
"5132","R1059",2023-11-22,11,5,3100
"5133","R1062",2023-11-22,11,5,3200
"5134","R1023",2023-11-22,11,5,3300
"5135","R1059",2023-11-22,11,5,3400
"5136","R1023",2023-11-22,11,5,3500
"5137","R1059",2023-11-22,11,5,3600
"5138","R1023",2023-11-22,11,6,0
"5139","R1059",2023-11-22,11,6,100
"5140","R1059",2023-11-22,11,6,200
"5141","R1059",2023-11-22,11,6,400
"5142","R1023",2023-11-23,11,5,3400
"5143","R1023",2023-11-23,11,5,3600
"5144","R1023",2023-11-23,11,6,0
"5145","R1023",2023-11-23,11,6,300
"5146","R1060",2023-11-24,11,5,2600
"5147","R1060",2023-11-24,11,5,2700
"5148","R1060",2023-11-24,11,5,2800
"5149","R1060",2023-11-24,11,5,3000
"5150","R1060",2023-11-24,11,5,3100
"5151","R1059",2023-11-25,11,5,2700
"5152","R1059",2023-11-25,11,5,2800
"5153","R1059",2023-11-25,11,5,2900
"5154","R1059",2023-11-25,11,5,3000
"5155","R1059",2023-11-25,11,5,3100
"5156","R1025",2023-11-25,11,5,3500
"5157","R1025",2023-11-25,11,5,3600
"5158","R1025",2023-11-25,11,6,100
"5159","R1025",2023-11-25,11,6,200
"5160","R1025",2023-11-25,11,6,300
"5161","R1025",2023-11-25,11,6,400
"5162","R1023",2023-11-26,11,5,3200
"5163","R1023",2023-11-26,11,5,3300
"5164","R1023",2023-11-26,11,5,3500
"5165","R1023",2023-11-26,11,5,3600
"5166","R1060",2023-11-26,11,6,0
"5167","R1023",2023-11-26,11,6,100
"5168","R1059",2023-11-26,11,6,200
"5169","R1024",2023-11-26,11,6,300
"5170","R1024",2023-11-26,11,6,400
"5171","R1023",2023-11-26,11,6,500
"5172","R1023",2023-11-26,11,6,600
"5173","R1023",2023-11-26,11,6,700
"5174","R1024",2023-11-26,11,6,800
"5175","R1060",2023-11-27,11,5,3300
"5176","R1060",2023-11-27,11,5,3400
"5177","R1060",2023-11-27,11,5,3500
"5178","R1060",2023-11-27,11,5,3600
"5179","R1060",2023-11-27,11,6,200
"5180","R1024",2023-11-27,11,6,300
"5181","R1024",2023-11-27,11,6,400
"5182","R1024",2023-11-27,11,6,500
"5183","R1024",2023-11-27,11,6,600
"5184","R1025",2023-11-27,11,6,700
"5185","R1025",2023-11-28,11,5,3100
"5186","R1025",2023-11-28,11,5,3200
"5187","R1025",2023-11-28,11,5,3300
"5188","R1025",2023-11-28,11,5,3400
"5189","R1025",2023-11-28,11,5,3500
"5190","R1025",2023-11-28,11,5,3600
"5191","R1025",2023-11-28,11,6,0
"5192","R1025",2023-11-28,11,6,100
"5193","R1059",2023-11-29,11,5,3000
"5194","R1059",2023-11-29,11,5,3100
"5195","R1059",2023-11-29,11,5,3200
"5196","R1059",2023-11-29,11,5,3400
"5197","R1059",2023-11-29,11,5,3500
"5198","R1060",2023-11-29,11,5,3600
"5199","R1060",2023-11-29,11,6,100
"5200","R1060",2023-11-29,11,6,200
"5201","R1059",2023-11-29,11,6,300
"5202","R1059",2023-11-29,11,6,400
"5203","R1060",2023-11-29,11,14,300
"5204","R1024",2023-11-30,11,5,3300
"5205","R1024",2023-11-30,11,6,200
"5206","R1060",2023-11-30,11,12,1300
"5207","R1024",2023-12-02,12,5,3300
"5208","R1025",2023-12-02,12,5,3500
"5209","R1024",2023-12-02,12,6,100
"5210","R1024",2023-12-02,12,6,500
"5211","R1062",2023-12-02,12,6,600
"5212","R1059",2023-12-02,12,6,700
"5213","R1059",2023-12-02,12,6,1000
"5214","R1024",2023-12-03,12,6,900
"5215","R1024",2023-12-03,12,6,1000
"5216","R1024",2023-12-03,12,6,1100
"5217","R1024",2023-12-03,12,6,1200
"5218","R1059",2023-12-04,12,5,3100
"5219","R1059",2023-12-04,12,5,3200
"5220","R1059",2023-12-04,12,5,3300
"5221","R1060",2023-12-04,12,5,3500
"5222","R1059",2023-12-04,12,6,0
"5223","R1025",2023-12-04,12,6,200
"5224","R1025",2023-12-04,12,6,300
"5225","R1062",2023-12-04,12,6,400
"5226","R1025",2023-12-04,12,6,500
"5227","R1025",2023-12-04,12,6,600
"5228","R1025",2023-12-04,12,6,700
"5229","R1025",2023-12-04,12,6,900
"5230","R1059",2023-12-04,12,9,2600
"5231","R1059",2023-12-04,12,9,2800
"5232","R1059",2023-12-04,12,9,3000
"5233","R1059",2023-12-04,12,9,3100
"5234","R1059",2023-12-05,12,5,3000
"5235","R1059",2023-12-05,12,5,3100
"5236","R1060",2023-12-05,12,5,3200
"5237","R1059",2023-12-05,12,5,3300
"5238","R1059",2023-12-05,12,5,3400
"5239","R1060",2023-12-05,12,5,3500
"5240","R1060",2023-12-05,12,5,3600
"5241","R1059",2023-12-05,12,6,0
"5242","R1059",2023-12-05,12,6,100
"5243","R1060",2023-12-05,12,6,200
"5244","R1060",2023-12-06,12,8,2600
"5245","R1060",2023-12-06,12,8,2700
"5246","R1060",2023-12-06,12,8,2800
"5247","R1060",2023-12-06,12,8,2900
"5248","R1060",2023-12-06,12,8,3000
"5249","R1059",2023-12-06,12,8,3100
"5250","R1059",2023-12-06,12,8,3200
"5251","R1059",2023-12-07,12,5,2900
"5252","R1059",2023-12-07,12,5,3000
"5253","R1059",2023-12-07,12,5,3100
"5254","R1025",2023-12-07,12,5,3200
"5255","R1060",2023-12-07,12,5,3300
"5256","R1060",2023-12-07,12,9,0
"5257","R1060",2023-12-07,12,9,100
"5258","R1060",2023-12-07,12,13,2300
"5259","R1060",2023-12-07,12,13,2400
"5260","R1059",2023-12-08,12,5,3400
"5261","R1060",2023-12-08,12,5,3500
"5262","R1059",2023-12-08,12,6,0
"5263","R1060",2023-12-08,12,6,100
"5264","R1059",2023-12-08,12,6,300
"5265","R1059",2023-12-08,12,6,400
"5266","R1059",2023-12-08,12,6,500
"5267","R1060",2023-12-08,12,6,600
"5268","R1059",2023-12-08,12,6,900
"5269","R1060",2023-12-09,12,5,3300
"5270","R1024",2023-12-09,12,5,3400
"5271","R1024",2023-12-09,12,5,3500
"5272","R1024",2023-12-09,12,5,3600
"5273","R1024",2023-12-09,12,6,0
"5274","R1024",2023-12-09,12,6,100
"5275","R1024",2023-12-09,12,6,200
"5276","R1060",2023-12-09,12,6,300
"5277","R1059",2023-12-10,12,5,3000
"5278","R1060",2023-12-10,12,5,3100
"5279","R1059",2023-12-10,12,5,3200
"5280","R1060",2023-12-10,12,5,3300
"5281","R1059",2023-12-10,12,5,3400
"5282","R1025",2023-12-10,12,6,1500
"5283","R1060",2023-12-11,12,6,400
"5284","R1060",2023-12-11,12,6,700
"5285","R1060",2023-12-11,12,6,800
"5286","R1060",2023-12-11,12,6,900
"5287","R1060",2023-12-11,12,6,1000
"5288","R1060",2023-12-11,12,6,1100
"5289","R1060",2023-12-11,12,6,1200
"5290","R1060",2023-12-11,12,6,1300
"5291","R1060",2023-12-11,12,6,1400
"5292","R1024",2023-12-12,12,5,3500
"5293","R1024",2023-12-12,12,5,3600
"5294","R1024",2023-12-12,12,6,100
"5295","R1024",2023-12-12,12,6,200
"5296","R1062",2023-12-12,12,8,3400
"5297","R1062",2023-12-12,12,8,3500
"5298","R1060",2023-12-12,12,8,3600
"5299","R1059",2023-12-12,12,9,100
"5300","R1060",2023-12-12,12,9,200
"5301","R1060",2023-12-12,12,9,300
"5302","R1024",2023-12-13,12,5,3400
"5303","R1024",2023-12-13,12,5,3500
"5304","R1024",2023-12-13,12,6,0
"5305","R1024",2023-12-13,12,6,100
"5306","R1024",2023-12-13,12,6,300
"5307","R1024",2023-12-13,12,6,400
"5308","R1059",2023-12-14,12,5,3500
"5309","R1060",2023-12-14,12,5,3600
"5310","R1060",2023-12-14,12,6,0
"5311","R1059",2023-12-14,12,6,100
"5312","R1060",2023-12-14,12,6,200
"5313","R1059",2023-12-14,12,6,300
"5314","R1059",2023-12-14,12,6,400
"5315","R1059",2023-12-14,12,6,500
"5316","R1059",2023-12-14,12,6,600
"5317","R1059",2023-12-14,12,6,700
"5318","R1060",2023-12-14,12,6,800
"5319","R1060",2023-12-14,12,6,900
"5320","R1059",2023-12-15,12,5,3100
"5321","R1059",2023-12-15,12,5,3200
"5322","R1059",2023-12-15,12,5,3300
"5323","R1024",2023-12-15,12,5,3400
"5324","R1060",2023-12-15,12,6,100
"5325","R1059",2023-12-15,12,6,200
"5326","R1060",2023-12-15,12,6,300
"5327","R1062",2023-12-15,12,6,400
"5328","R1024",2023-12-16,12,5,3400
"5329","R1059",2023-12-16,12,5,3500
"5330","R1059",2023-12-16,12,6,0
"5331","R1059",2023-12-16,12,6,100
"5332","R1024",2023-12-16,12,6,200
"5333","R1059",2023-12-16,12,6,500
"5334","R1059",2023-12-17,12,6,0
"5335","R1060",2023-12-17,12,6,1500
"5336","R1059",2023-12-18,12,5,2900
"5337","R1060",2023-12-18,12,5,3200
"5338","R1060",2023-12-18,12,5,3300
"5339","R1060",2023-12-18,12,5,3400
"5340","R1059",2023-12-18,12,5,3500
"5341","R1060",2023-12-18,12,5,3600
"5342","R1059",2023-12-18,12,6,0
"5343","R1059",2023-12-18,12,6,100
"5344","R1060",2023-12-18,12,6,200
"5345","R1060",2023-12-18,12,6,300
"5346","R1059",2023-12-19,12,6,100
"5347","R1025",2023-12-19,12,6,200
"5348","R1025",2023-12-19,12,6,500
"5349","R1025",2023-12-19,12,6,600
"5350","R1025",2023-12-19,12,6,700
"5351","R1060",2023-12-19,12,6,800
"5352","R1059",2023-12-19,12,6,900
"5353","R1060",2023-12-19,12,6,1000
"5354","R1059",2023-12-19,12,6,1100
"5355","R1059",2023-12-19,12,6,1200
"5356","R1060",2023-12-19,12,6,1300
"5357","R1060",2023-12-19,12,6,1500
"5358","R1060",2023-12-19,12,6,1600
"5359","R1024",2023-12-20,12,6,600
"5360","R1024",2023-12-20,12,6,700
"5361","R1024",2023-12-20,12,6,900
"5362","R1024",2023-12-20,12,6,1000
"5363","R1024",2023-12-20,12,6,1200
"5364","R1024",2023-12-20,12,6,1300
"5365","R1060",2023-12-21,12,6,700
"5366","R1060",2023-12-21,12,6,800
"5367","R1059",2023-12-21,12,6,900
"5368","R1059",2023-12-21,12,6,1000
"5369","R1060",2023-12-21,12,6,1100
"5370","R1024",2023-12-22,12,6,600
"5371","R1024",2023-12-22,12,6,700
"5372","R1024",2023-12-22,12,6,800
"5373","R1024",2023-12-22,12,6,900
"5374","R1024",2023-12-22,12,6,1000
"5375","R1024",2023-12-22,12,6,1200
"5376","R1025",2023-12-23,12,6,500
"5377","R1025",2023-12-23,12,6,600
"5378","R1025",2023-12-23,12,6,700
"5379","R1025",2023-12-23,12,6,800
"5380","R1025",2023-12-23,12,6,900
"5381","R1059",2023-12-23,12,6,1300
"5382","R1059",2023-12-23,12,6,1400
"5383","R1060",2023-12-23,12,6,1500
"5384","R1060",2023-12-23,12,6,1600
"5385","R1060",2023-12-23,12,6,1700
"5386","R1059",2023-12-24,12,6,700
"5387","R1025",2023-12-24,12,6,800
"5388","R1025",2023-12-24,12,6,900
"5389","R1025",2023-12-24,12,6,1000
"5390","R1025",2023-12-24,12,6,1100
"5391","R1025",2023-12-24,12,6,1200
"5392","R1025",2023-12-24,12,6,1300
"5393","R1025",2023-12-24,12,6,1400
"5394","R1062",2023-12-24,12,6,1500
"5395","R1060",2023-12-24,12,6,1600
"5396","R1060",2023-12-24,12,6,1700
"5397","R1062",2023-12-24,12,6,1800
"5398","R1062",2023-12-24,12,6,1900
"5399","R1062",2023-12-24,12,6,2000
"5400","R1060",2023-12-24,12,6,2700
"5401","R1024",2023-12-25,12,6,1500
"5402","R1024",2023-12-25,12,6,1600
"5403","R1059",2023-12-25,12,6,1700
"5404","R1059",2023-12-25,12,6,1800
"5405","R1060",2023-12-25,12,6,1900
"5406","R1060",2023-12-25,12,6,2000
"5407","R1060",2023-12-25,12,6,2100
"5408","R1060",2023-12-25,12,7,0
"5409","R1060",2023-12-25,12,7,100
"5410","R1060",2023-12-26,12,6,2400
"5411","R1059",2023-12-26,12,6,2500
"5412","R1059",2023-12-26,12,6,2600
"5413","R1060",2023-12-26,12,6,2700
"5414","R1060",2023-12-26,12,6,2800
"5415","R1059",2023-12-26,12,6,3300
"5416","R1060",2023-12-26,12,9,2800
"5417","R1060",2023-12-26,12,9,2900
"5418","R1059",2023-12-26,12,9,3000
"5419","R1060",2023-12-26,12,9,3100
"5420","R1059",2023-12-26,12,9,3200
"5421","R1025",2023-12-27,12,6,700
"5422","R1025",2023-12-27,12,6,800
"5423","R1025",2023-12-27,12,6,900
"5424","R1025",2023-12-27,12,6,1000
"5425","R1025",2023-12-27,12,6,1100
"5426","R1025",2023-12-28,12,6,200
"5427","R1060",2023-12-28,12,6,300
"5428","R1060",2023-12-28,12,6,400
"5429","R1060",2023-12-28,12,6,500
"5430","R1060",2023-12-28,12,6,600
"5431","R1060",2023-12-28,12,6,900
"5432","R1025",2023-12-28,12,6,1000
"5433","R1024",2023-12-30,12,6,800
"5434","R1024",2023-12-30,12,6,1000
"5435","R1024",2023-12-30,12,6,1100
"5436","R1024",2023-12-30,12,6,1200
"5437","R1024",2023-12-30,12,6,1300
"5438","R1059",2023-12-30,12,6,2300
"5439","R1059",2023-12-30,12,6,2400
"5440","R1060",2023-12-30,12,6,2500
"5441","R1060",2023-12-30,12,6,2600
"5442","R1060",2023-12-30,12,6,2700
"5443","R1059",2023-12-30,12,6,2800
"5444","R1025",2024-01-01,1,6,900
"5445","R1025",2024-01-01,1,6,1200
"5446","R1059",2024-01-01,1,12,400
"5447","R1024",2024-01-02,1,6,1900
"5448","R1024",2024-01-02,1,6,2100
"5449","R1024",2024-01-02,1,6,2200
"5450","R1024",2024-01-04,1,6,700
"5451","R1024",2024-01-04,1,6,800
"5452","R1024",2024-01-04,1,6,900
"5453","R1024",2024-01-04,1,6,1000
"5454","R1059",2024-01-04,1,6,1100
"5455","R1060",2024-01-04,1,6,1200
"5456","R1059",2024-01-04,1,6,1300
"5457","R1060",2024-01-04,1,6,1500
"5458","R1060",2024-01-04,1,12,300
"5459","R1060",2024-01-04,1,12,400
"5460","R1060",2024-01-04,1,12,500
"5461","R1060",2024-01-04,1,12,600
"5462","R1060",2024-01-04,1,12,700
"5463","R1060",2024-01-04,1,12,800
"5464","R1059",2024-01-06,1,6,300
"5465","R1059",2024-01-06,1,6,400
"5466","R1059",2024-01-06,1,6,500
"5467","R1059",2024-01-06,1,6,600
"5468","R1059",2024-01-06,1,6,800
"5469","R1059",2024-01-06,1,6,900
"5470","R1059",2024-01-06,1,6,1000
"5471","R1025",2024-01-07,1,6,800
"5472","R1025",2024-01-07,1,6,900
"5473","R1025",2024-01-07,1,6,1100
"5474","R1060",2024-01-07,1,8,3400
"5475","R1059",2024-01-07,1,8,3500
"5476","R1060",2024-01-07,1,9,0
"5477","R1059",2024-01-07,1,9,100
"5478","R1059",2024-01-07,1,9,300
"5479","R1060",2024-01-07,1,9,400
"5480","R1059",2024-01-08,1,6,200
"5481","R1059",2024-01-08,1,6,300
"5482","R1059",2024-01-08,1,6,400
"5483","R1059",2024-01-08,1,6,500
"5484","R1059",2024-01-08,1,6,600
"5485","R1060",2024-01-08,1,6,1200
"5486","R1060",2024-01-08,1,6,1600
"5487","R1060",2024-01-08,1,6,1700
"5488","R1060",2024-01-08,1,6,2300
"5489","R1060",2024-01-08,1,6,2400
"5490","R1060",2024-01-08,1,6,2500
"5491","R1059",2024-01-08,1,6,2600
"5492","R1062",2024-01-08,1,6,2700
"5493","R1059",2024-01-08,1,6,2800
"5494","R1060",2024-01-08,1,6,2900
"5495","R1059",2024-01-09,1,8,2000
"5496","R1059",2024-01-09,1,8,2100
"5497","R1024",2024-01-10,1,6,600
"5498","R1024",2024-01-10,1,6,700
"5499","R1062",2024-01-10,1,6,800
"5500","R1062",2024-01-10,1,6,900
"5501","R1062",2024-01-10,1,6,1100
"5502","R1060",2024-01-10,1,6,1300
"5503","R1059",2024-01-10,1,6,1400
"5504","R1062",2024-01-10,1,6,1500
"5505","R1025",2024-01-11,1,6,400
"5506","R1059",2024-01-11,1,6,500
"5507","R1025",2024-01-11,1,6,600
"5508","R1059",2024-01-11,1,6,700
"5509","R1060",2024-01-11,1,6,800
"5510","R1059",2024-01-11,1,6,900
"5511","R1025",2024-01-12,1,6,400
"5512","R1025",2024-01-12,1,6,500
"5513","R1025",2024-01-12,1,6,600
"5514","R1024",2024-01-12,1,6,700
"5515","R1059",2024-01-12,1,6,800
"5516","R1025",2024-01-12,1,6,900
"5517","R1059",2024-01-12,1,6,1000
"5518","R1060",2024-01-12,1,6,1100
"5519","R1059",2024-01-12,1,6,1200
"5520","R1059",2024-01-12,1,6,1300
"5521","R1060",2024-01-12,1,6,1400
"5522","R1059",2024-01-12,1,6,1500
"5523","R1025",2024-01-12,1,6,1600
"5524","R1059",2024-01-13,1,5,3300
"5525","R1060",2024-01-13,1,5,3400
"5526","R1059",2024-01-13,1,5,3500
"5527","R1062",2024-01-13,1,5,3600
"5528","R1059",2024-01-13,1,6,0
"5529","R1059",2024-01-13,1,6,100
"5530","R1025",2024-01-13,1,6,200
"5531","R1025",2024-01-13,1,6,300
"5532","R1025",2024-01-13,1,6,400
"5533","R1025",2024-01-13,1,6,500
"5534","R1025",2024-01-13,1,6,800
"5535","R1025",2024-01-13,1,6,1000
"5536","R1059",2024-01-14,1,6,1900
"5537","R1060",2024-01-14,1,6,2000
"5538","R1059",2024-01-15,1,6,1500
"5539","R1059",2024-01-15,1,6,1600
"5540","R1059",2024-01-15,1,6,1700
"5541","R1060",2024-01-15,1,6,2100
"5542","R1059",2024-01-15,1,6,2400
"5543","R1059",2024-01-16,1,5,3600
"5544","R1059",2024-01-16,1,6,0
"5545","R1059",2024-01-16,1,6,100
"5546","R1059",2024-01-16,1,6,200
"5547","R1059",2024-01-16,1,6,300
"5548","R1059",2024-01-16,1,6,400
"5549","R1025",2024-01-16,1,6,500
"5550","R1024",2024-01-16,1,6,600
"5551","R1025",2024-01-16,1,6,700
"5552","R1025",2024-01-16,1,6,800
"5553","R1024",2024-01-16,1,6,900
"5554","R1024",2024-01-16,1,6,1000
"5555","R1025",2024-01-16,1,6,1100
"5556","R1025",2024-01-16,1,6,1200
"5557","R1024",2024-01-16,1,6,1300
"5558","R1025",2024-01-16,1,6,1400
"5559","R1024",2024-01-16,1,6,1600
"5560","R1060",2024-01-16,1,8,2400
"5561","R1025",2024-01-17,1,6,500
"5562","R1025",2024-01-17,1,6,600
"5563","R1025",2024-01-17,1,6,700
"5564","R1025",2024-01-17,1,6,800
"5565","R1059",2024-01-17,1,6,1700
"5566","R1059",2024-01-17,1,6,1800
"5567","R1059",2024-01-17,1,6,1900
"5568","R1025",2024-01-17,1,6,2000
"5569","R1059",2024-01-17,1,6,2500
"5570","R1059",2024-01-17,1,8,0
"5571","R1059",2024-01-17,1,8,100
"5572","R1059",2024-01-17,1,8,200
"5573","R1059",2024-01-17,1,8,300
"5574","R1059",2024-01-17,1,8,400
"5575","R1059",2024-01-17,1,8,500
"5576","R1060",2024-01-17,1,8,600
"5577","R1025",2024-01-18,1,6,900
"5578","R1059",2024-01-19,1,6,500
"5579","R1059",2024-01-19,1,6,600
"5580","R1060",2024-01-19,1,6,700
"5581","R1025",2024-01-19,1,6,800
"5582","R1025",2024-01-19,1,6,900
"5583","R1060",2024-01-19,1,6,1000
"5584","R1025",2024-01-19,1,6,1100
"5585","R1060",2024-01-19,1,6,1200
"5586","R1060",2024-01-19,1,6,1400
"5587","R1060",2024-01-19,1,6,1500
"5588","R1059",2024-01-19,1,6,1600
"5589","R1060",2024-01-19,1,6,1800
"5590","R1059",2024-01-19,1,11,2500
"5591","R1059",2024-01-19,1,11,2700
"5592","R1024",2024-01-19,1,11,2800
"5593","R1025",2024-01-20,1,6,300
"5594","R1060",2024-01-20,1,6,500
"5595","R1025",2024-01-20,1,6,600
"5596","R1025",2024-01-20,1,6,700
"5597","R1025",2024-01-20,1,6,800
"5598","R1062",2024-01-20,1,6,900
"5599","R1060",2024-01-20,1,6,1000
"5600","R1025",2024-01-20,1,6,1100
"5601","R1025",2024-01-20,1,6,1200
"5602","R1025",2024-01-20,1,6,1500
"5603","R1059",2024-01-21,1,6,1000
"5604","R1060",2024-01-21,1,6,1100
"5605","R1060",2024-01-21,1,6,1200
"5606","R1059",2024-01-21,1,6,1300
"5607","R1059",2024-01-21,1,6,1400
"5608","R1059",2024-01-21,1,6,1500
"5609","R1059",2024-01-21,1,6,1700
"5610","R1059",2024-01-21,1,7,100
"5611","R1060",2024-01-22,1,6,300
"5612","R1059",2024-01-22,1,6,400
"5613","R1024",2024-01-22,1,6,500
"5614","R1024",2024-01-22,1,6,600
"5615","R1060",2024-01-22,1,6,700
"5616","R1059",2024-01-22,1,6,800
"5617","R1024",2024-01-22,1,6,900
"5618","R1060",2024-01-23,1,6,600
"5619","R1024",2024-01-23,1,6,1100
"5620","R1025",2024-01-23,1,6,1200
"5621","R1024",2024-01-23,1,6,1400
"5622","R1025",2024-01-23,1,6,1700
"5623","R1059",2024-01-24,1,6,1500
"5624","R1025",2024-01-24,1,7,1900
"5625","R1025",2024-01-24,1,7,2000
"5626","R1025",2024-01-24,1,7,2100
"5627","R1025",2024-01-24,1,7,2200
"5628","R1025",2024-01-24,1,7,2300
"5629","R1025",2024-01-24,1,7,2400
"5630","R1025",2024-01-24,1,7,2500
"5631","R1025",2024-01-24,1,7,2600
"5632","R1025",2024-01-24,1,7,2700
"5633","R1059",2024-01-25,1,9,2800
"5634","R1060",2024-01-25,1,9,2900
"5635","R1060",2024-01-25,1,9,3000
"5636","R1059",2024-01-25,1,9,3100
"5637","R1059",2024-01-25,1,9,3200
"5638","R1060",2024-01-25,1,9,3300
"5639","R1059",2024-01-25,1,9,3400
"5640","R1060",2024-01-25,1,9,3500
"5641","R1059",2024-01-26,1,6,900
"5642","R1060",2024-01-26,1,6,1000
"5643","R1060",2024-01-26,1,6,1100
"5644","R1060",2024-01-26,1,6,1200
"5645","R1025",2024-01-26,1,6,1400
"5646","R1060",2024-01-26,1,6,1500
"5647","R1062",2024-01-26,1,6,1600
"5648","R1060",2024-01-26,1,6,1700
"5649","R1025",2024-01-26,1,6,1800
"5650","R1025",2024-01-26,1,12,1600
"5651","R1025",2024-01-26,1,12,1700
"5652","R1025",2024-01-26,1,12,1800
"5653","R1025",2024-01-26,1,12,1900
"5654","R1025",2024-01-26,1,12,2000
"5655","R1025",2024-01-26,1,12,2100
"5656","R1025",2024-01-26,1,12,2200
"5657","R1025",2024-01-26,1,12,2300
"5658","R1025",2024-01-26,1,12,2600
"5659","R1060",2024-01-27,1,6,500
"5660","R1060",2024-01-27,1,6,600
"5661","R1060",2024-01-27,1,6,700
"5662","R1025",2024-01-27,1,6,800
"5663","R1025",2024-01-27,1,6,900
"5664","R1025",2024-01-27,1,6,1000
"5665","R1025",2024-01-27,1,6,1200
"5666","R1059",2024-01-27,1,7,1000
"5667","R1060",2024-01-27,1,7,1100
"5668","R1062",2024-01-27,1,7,1200
"5669","R1062",2024-01-27,1,7,1300
"5670","R1062",2024-01-27,1,7,1400
"5671","R1060",2024-01-27,1,7,1500
"5672","R1060",2024-01-27,1,8,1800
"5673","R1060",2024-01-27,1,11,2800
"5674","R1060",2024-01-27,1,11,2900
"5675","R1060",2024-01-27,1,11,3000
"5676","R1060",2024-01-27,1,11,3100
"5677","R1060",2024-01-27,1,11,3200
"5678","R1059",2024-01-28,1,5,3600
"5679","R1060",2024-01-28,1,6,0
"5680","R1060",2024-01-28,1,6,100
"5681","R1059",2024-01-28,1,6,200
"5682","R1059",2024-01-28,1,6,300
"5683","R1059",2024-01-28,1,6,400
"5684","R1060",2024-01-28,1,6,500
"5685","R1059",2024-01-28,1,6,700
"5686","R1059",2024-01-28,1,6,800
"5687","R1025",2024-01-28,1,6,900
"5688","R1025",2024-01-28,1,6,1000
"5689","R1025",2024-01-28,1,6,1100
"5690","R1025",2024-01-28,1,6,1300
"5691","R1025",2024-01-28,1,12,600
"5692","R1059",2024-01-29,1,6,500
"5693","R1059",2024-01-29,1,6,600
"5694","R1059",2024-01-29,1,6,700
"5695","R1059",2024-01-29,1,6,800
"5696","R1025",2024-01-29,1,6,900
"5697","R1025",2024-01-29,1,6,1000
"5698","R1025",2024-01-29,1,6,1100
"5699","R1025",2024-01-29,1,6,1200
"5700","R1025",2024-01-29,1,6,1300
"5701","R1025",2024-01-29,1,6,1400
"5702","R1025",2024-01-29,1,6,1500
"5703","R1025",2024-01-29,1,6,1600
"5704","R1060",2024-01-29,1,13,3100
"5705","R1025",2024-01-30,1,6,100
"5706","R1025",2024-01-30,1,6,200
"5707","R1059",2024-01-30,1,6,300
"5708","R1059",2024-01-30,1,6,400
"5709","R1025",2024-01-30,1,6,500
"5710","R1059",2024-01-30,1,6,600
"5711","R1025",2024-01-30,1,6,700
"5712","R1025",2024-01-30,1,6,800
"5713","R1025",2024-01-30,1,6,900
"5714","R1025",2024-01-30,1,6,1000
"5715","R1025",2024-01-30,1,6,1100
"5716","R1059",2024-01-31,1,6,300
"5717","R1059",2024-01-31,1,6,400
"5718","R1059",2024-01-31,1,6,500
"5719","R1059",2024-01-31,1,6,600
"5720","R1059",2024-01-31,1,6,700
"5721","R1059",2024-01-31,1,6,800
"5722","R1025",2024-02-01,2,6,900
"5723","R1025",2024-02-01,2,6,1100
"5724","R1025",2024-02-01,2,6,1300
"5725","R1025",2024-02-01,2,6,1500
"5726","R1025",2024-02-01,2,6,1700
"5727","R1025",2024-02-01,2,8,200
"5728","R1025",2024-02-01,2,8,300
"5729","R1060",2024-02-02,2,6,200
"5730","R1060",2024-02-02,2,6,300
"5731","R1060",2024-02-02,2,6,400
"5732","R1059",2024-02-02,2,6,500
"5733","R1060",2024-02-02,2,6,700
"5734","R1060",2024-02-02,2,6,900
"5735","R1060",2024-02-02,2,6,1000
"5736","R1025",2024-02-02,2,7,700
"5737","R1059",2024-02-03,2,6,200
"5738","R1059",2024-02-03,2,6,300
"5739","R1060",2024-02-03,2,6,400
"5740","R1062",2024-02-03,2,6,500
"5741","R1060",2024-02-03,2,6,600
"5742","R1025",2024-02-03,2,6,900
"5743","R1062",2024-02-03,2,6,1600
"5744","R1060",2024-02-03,2,6,1700
"5745","R1060",2024-02-03,2,6,1800
"5746","R1059",2024-02-03,2,6,1900
"5747","R1060",2024-02-04,2,6,200
"5748","R1060",2024-02-04,2,6,300
"5749","R1059",2024-02-04,2,6,400
"5750","R1060",2024-02-04,2,6,500
"5751","R1060",2024-02-04,2,6,600
"5752","R1059",2024-02-04,2,6,700
"5753","R1025",2024-02-04,2,6,800
"5754","R1025",2024-02-04,2,6,900
"5755","R1025",2024-02-04,2,6,1000
"5756","R1060",2024-02-04,2,6,1600
"5757","R1060",2024-02-04,2,6,1700
